,date,symbol,actualEarningResult,estimatedEarning
17170,2021-08-02,SBAC,1.37,0.68
17171,2021-04-26,SBAC,-0.11,0.34
17172,2021-02-22,SBAC,0.94,0.52
17173,2020-11-02,SBAC,0.2,0.46
17174,2020-08-03,SBAC,0.2,0.3
17175,2020-05-05,SBAC,-1.14,0.4
17176,2020-02-20,SBAC,0.59,0.39
17177,2019-10-28,SBAC,0.19,0.34
17178,2019-07-29,SBAC,0.28,0.22
17179,2019-04-29,SBAC,0.23,0.22
17180,2019-02-21,SBAC,0.5,0.44
17181,2018-11-05,SBAC,0.14,0.25
17182,2021-11-03,SBGI,0.25,-0.86
17183,2021-08-04,SBGI,-4.41,-4.47
17184,2021-05-05,SBGI,-0.16,-1.96
17185,2021-02-24,SBGI,6.27,5.01
17186,2020-11-04,SBGI,-42.91,-3.17
17187,2020-08-05,SBGI,3.12,4.87
17188,2020-05-06,SBGI,1.35,0.04
17189,2020-02-26,SBGI,0.47,1.03
17190,2019-11-06,SBGI,-0.65,0.35
17191,2019-08-07,SBGI,0.45,0.52
17192,2019-05-08,SBGI,0.23,0.3
17193,2019-02-27,SBGI,2.1,2.0
17194,2018-11-07,SBGI,0.62,0.54
17195,2021-10-19,SBNY,3.88,3.72
17196,2021-07-20,SBNY,3.57,3.15
17197,2021-04-21,SBNY,3.24,2.85
17198,2021-01-21,SBNY,3.26,2.89
17199,2020-10-20,SBNY,2.62,2.76
17200,2020-07-21,SBNY,2.21,2.25
17201,2020-04-23,SBNY,1.88,2.18
17202,2020-01-21,SBNY,2.78,2.7
17203,2019-10-17,SBNY,2.75,2.7
17204,2019-07-18,SBNY,2.72,2.71
17205,2019-04-17,SBNY,2.65,2.77
17206,2019-01-17,SBNY,2.94,2.8
17207,2018-10-18,SBNY,2.84,2.83
17208,2021-11-01,SBT,0.19,0.07
17209,2021-08-02,SBT,0.05,0.06
17210,2021-05-03,SBT,0.05,0.02
17211,2021-02-01,SBT,-0.23,0.01
17212,2020-08-03,SBT,0.07,-0.17
17213,2020-06-01,SBT,-0.56,0.21
17214,2020-01-29,SBT,0.28,0.25
17215,2019-10-28,SBT,0.28,0.27
17216,2019-07-29,SBT,0.26,0.27
17217,2019-04-29,SBT,0.3,0.25
17218,2019-01-28,SBT,0.3,0.28
17219,2018-10-29,SBT,0.3,0.28
17220,2021-11-10,SBTX,-0.65,-0.67
17221,2021-08-12,SBTX,-0.7,-0.53
17222,2021-05-13,SBTX,-0.54,-0.35
17223,2021-03-29,SBTX,-1.37,-0.49
17224,2020-12-17,SCHL,1.02,1.38
17225,2020-09-24,SCHL,-1.16,-1.74
17226,2020-07-23,SCHL,-0.38,-0.93
17227,2020-03-19,SCHL,-1.25,-0.64
17228,2019-12-19,SCHL,2.02,1.77
17229,2019-09-19,SCHL,-1.68,-1.8
17230,2019-07-25,SCHL,0.5,0.85
17231,2019-03-21,SCHL,-0.36,-0.27
17232,2018-12-20,SCHL,1.99,2.16
17233,2018-09-27,SCHL,-1.75,-1.93
17234,2021-10-21,SCHN,1.81,1.71
17235,2021-06-30,SCHN,2.2,2.09
17236,2021-04-07,SCHN,1.51,0.99
17237,2021-01-07,SCHN,0.57,0.39
17238,2020-10-22,SCHN,0.23,0.13
17239,2020-07-01,SCHN,0.05,-0.12
17240,2020-04-02,SCHN,0.31,0.23
17241,2020-01-08,SCHN,-0.17,-0.16
17242,2019-10-24,SCHN,0.42,0.42
17243,2019-06-26,SCHN,0.63,0.61
17244,2019-04-04,SCHN,0.48,0.46
17245,2019-01-09,SCHN,0.58,0.56
17246,2018-10-24,SCHN,1.0,0.95
17247,2021-10-28,SCM,0.21,0.28
17248,2021-08-02,SCM,0.28,0.28
17249,2021-05-06,SCM,0.26,0.28
17250,2021-03-04,SCM,0.26,0.27
17251,2020-10-30,SCM,0.27,0.26
17252,2020-07-31,SCM,0.28,0.24
17253,2020-05-11,SCM,0.32,0.32
17254,2020-03-03,SCM,0.36,0.32
17255,2019-11-07,SCM,0.31,0.31
17256,2019-08-09,SCM,0.29,0.31
17257,2019-05-10,SCM,0.27,0.35
17258,2019-03-06,SCM,0.49,0.36
17259,2018-11-07,SCM,0.35,0.34
17260,2021-11-08,SCOR,-0.02,-0.17
17261,2021-08-09,SCOR,-0.28,-0.16
17262,2021-05-06,SCOR,-0.49,-0.3
17263,2021-03-10,SCOR,-0.18,-0.15
17264,2020-11-09,SCOR,-0.16,-0.19
17265,2020-08-10,SCOR,-0.15,-0.26
17266,2020-05-07,SCOR,-0.19,-0.29
17267,2020-02-27,SCOR,-0.31,-0.34
17268,2019-11-05,SCOR,-0.16,-0.42
17269,2019-08-06,SCOR,-4.61,-0.45
17270,2019-05-09,SCOR,-0.46,-0.39
17271,2019-02-28,SCOR,-0.46,-0.42
17272,2018-11-08,SCOR,-0.42,-0.5
17273,2021-11-09,SCPH,-0.24,-0.31
17274,2021-08-11,SCPH,-0.26,-0.3
17275,2021-05-12,SCPH,-0.26,-0.3
17276,2021-03-23,SCPH,-0.28,-0.36
17277,2020-11-16,SCPH,-0.33,-0.38
17278,2020-08-13,SCPH,-0.36,-0.42
17279,2020-05-12,SCPH,-0.35,-0.54
17280,2020-03-24,SCPH,-0.58,-0.52
17281,2019-11-12,SCPH,-0.33,-0.45
17282,2019-08-07,SCPH,-0.39,-0.49
17283,2019-05-08,SCPH,-0.47,-0.52
17284,2019-03-21,SCPH,-0.27,-0.44
17285,2018-11-13,SCPH,-0.31,-0.53
17286,2021-11-09,SCPL,0.24,0.23
17287,2021-08-09,SCPL,0.24,0.23
17288,2021-05-10,SCPL,0.21,0.23
17289,2021-03-01,SCPL,0.18,0.26
17290,2020-11-04,SCPL,0.23,0.25
17291,2020-07-23,SCPL,0.27,0.25
17292,2020-05-11,SCPL,0.19,0.22
17293,2020-02-18,SCPL,0.23,0.22
17294,2019-11-07,SCPL,0.2,0.24
17295,2019-08-01,SCPL,0.21,0.18
17296,2019-05-29,SCPL,0.11,0.18
17297,2021-08-13,SCPS,-0.97,-0.23
17298,2021-05-17,SCPS,-0.22,-0.08
17299,2021-03-29,SCPS,-0.06,-0.09
17300,2021-09-22,SCS,0.21,0.23
17301,2021-06-23,SCS,-0.24,-0.31
17302,2021-03-23,SCS,0.06,-0.01
17303,2020-12-17,SCS,0.08,0.03
17304,2020-09-22,SCS,0.55,0.37
17305,2020-06-30,SCS,-0.18,-0.14
17306,2020-03-24,SCS,0.39,0.32
17307,2019-12-17,SCS,0.46,0.35
17308,2019-09-19,SCS,0.5,0.43
17309,2019-06-19,SCS,0.15,0.18
17310,2019-03-19,SCS,0.29,0.27
17311,2018-12-18,SCS,0.36,0.3
17312,2018-09-20,SCS,0.41,0.29
17313,2021-11-17,SCVL,1.64,1.15
17314,2021-08-25,SCVL,1.54,0.75
17315,2021-05-19,SCVL,3.02,1.4
17316,2021-03-24,SCVL,0.52,0.51
17317,2020-11-18,SCVL,1.03,0.7
17318,2020-09-01,SCVL,0.71,0.62
17319,2020-05-20,SCVL,-1.16,-0.63
17320,2020-03-25,SCVL,0.24,0.21
17321,2019-11-21,SCVL,0.94,0.89
17322,2019-08-28,SCVL,0.8,0.78
17323,2019-05-22,SCVL,0.91,0.84
17324,2019-03-26,SCVL,0.08,0.06
17325,2018-11-15,SCVL,0.76,0.59
17326,2021-12-02,SCWX,0.01,-0.06
17327,2021-09-02,SCWX,0.01,-0.01
17328,2021-06-03,SCWX,0.05,-0.04
17329,2020-12-03,SCWX,0.08,0.05
17330,2020-09-09,SCWX,0.1,0.02
17331,2020-06-04,SCWX,0.03,-0.05
17332,2020-03-27,SCWX,0.02,-0.01
17333,2019-12-05,SCWX,0.01,-0.03
17334,2019-09-05,SCWX,-0.01,-0.04
17335,2019-06-05,SCWX,-0.02,-0.05
17336,2019-03-27,SCWX,0.02,0.01
17337,2018-12-06,SCWX,0.06,-0.05
17338,2021-11-10,SCYX,-0.02,-0.67
17339,2021-08-16,SCYX,-0.22,-0.6
17340,2021-05-17,SCYX,-0.18,-0.68
17341,2021-03-29,SCYX,-3.53,-0.81
17342,2020-11-06,SCYX,0.09,-1.09
17343,2020-08-10,SCYX,-0.64,-1.19
17344,2020-05-11,SCYX,-0.7,-1.5
17345,2020-03-11,SCYX,-2.2,-1.9
17346,2019-11-12,SCYX,-1.4,-2.22
17347,2019-08-07,SCYX,-1.6,-1.92
17348,2019-05-08,SCYX,-4.6,-1.98
17349,2019-03-14,SCYX,0.6,-1.42
17350,2018-11-13,SCYX,0.1,-1.78
17351,2021-11-08,SDC,-0.23,-0.13
17352,2021-08-09,SDC,-0.14,-0.09
17353,2021-05-10,SDC,-0.25,-0.13
17354,2021-03-04,SDC,-0.09,-0.1
17355,2020-11-16,SDC,-0.11,-0.14
17356,2020-08-12,SDC,-0.25,-0.14
17357,2020-06-30,SDC,-1.375,-0.7777000000000001
17358,2020-05-13,SDC,-0.28,-0.19
17359,2020-03-31,SDC,-1.54,-1.05545
17360,2020-02-25,SDC,-0.25,-0.09
17361,2019-12-31,SDC,-1.375,-0.49995
17362,2019-09-30,SDC,-4.8950000000000005,-5.443899999999999
17363,2021-11-10,SDGR,-0.49,-0.43
17364,2021-08-12,SDGR,-0.49,-0.33
17365,2021-03-04,SDGR,-0.18,-0.08
17366,2020-11-12,SDGR,0.05,-0.07
17367,2020-08-10,SDGR,-0.05,-0.28
17368,2020-06-30,SDGR,-0.275,-1.5708
17369,2020-05-13,SDGR,-0.34,-0.22
17370,2020-03-31,SDGR,-1.87,-1.2342
17371,2020-03-16,SDGR,-1.11,-0.26
17372,2019-12-31,SDGR,-6.105,-1.4586000000000001
17373,2021-11-30,SDIG,-6.05,-0.17
17374,2021-11-16,SE,-0.83,-0.65
17375,2021-08-17,SE,-0.61,-0.52
17376,2021-05-18,SE,-0.62,-0.46
17377,2021-03-02,SE,-0.87,-0.54
17378,2020-11-17,SE,-0.69,-0.53
17379,2020-08-18,SE,-0.68,-0.41
17380,2020-05-18,SE,-0.52,-0.36
17381,2020-03-03,SE,-0.53,-0.3
17382,2019-11-12,SE,-0.41,-0.53
17383,2019-08-20,SE,-0.52,-0.51
17384,2019-05-21,SE,-0.64,-0.65
17385,2019-02-26,SE,-0.95,-0.68
17386,2018-11-20,SE,-0.7,-0.63
17387,2021-09-13,SEAC,-0.03,-0.09
17388,2021-06-10,SEAC,-0.07,-0.09
17389,2021-04-13,SEAC,-0.09,-0.1
17390,2020-12-10,SEAC,-0.1,-0.12
17391,2020-09-08,SEAC,-0.14,-0.13
17392,2020-06-11,SEAC,-0.14,-0.15
17393,2020-04-06,SEAC,0.13,0.18
17394,2019-12-04,SEAC,0.14,0.05
17395,2019-08-29,SEAC,0.03,-0.07
17396,2019-06-06,SEAC,-0.2,-0.05
17397,2019-04-10,SEAC,-0.03,-0.02
17398,2018-12-10,SEAC,-0.01,-0.04
17399,2021-11-09,SEAS,1.28,1.67
17400,2021-08-05,SEAS,1.59,0.25
17401,2021-05-06,SEAS,-0.57,-0.77
17402,2021-02-25,SEAS,-0.58,-0.69
17403,2020-11-05,SEAS,-1.01,-0.83
17404,2020-08-10,SEAS,-1.68,-0.97
17405,2020-07-29,SEAS,-1.68,-0.97
17406,2020-05-08,SEAS,-0.72,-0.7
17407,2020-02-26,SEAS,-0.31,0.02
17408,2019-11-07,SEAS,1.24,1.4
17409,2019-08-06,SEAS,0.64,0.53
17410,2019-05-07,SEAS,-0.44,-0.63
17411,2019-02-28,SEAS,-0.13,-0.14
17412,2018-11-05,SEAS,1.1,1.08
17413,2019-06-13,SECO,0.34,0.23
17414,2019-04-04,SECO,1.02,1.43
17415,2018-12-04,SECO,0.91,0.96
17416,2021-11-02,SEDG,1.45,1.36
17417,2021-08-02,SEDG,1.28,1.12
17418,2021-05-03,SEDG,0.98,0.99
17419,2021-02-16,SEDG,0.98,0.87
17420,2020-11-02,SEDG,1.21,0.82
17421,2020-08-03,SEDG,0.97,0.69
17422,2020-05-06,SEDG,0.95,1.25
17423,2020-02-19,SEDG,1.65,1.24
17424,2020-01-21,SEDG,1.65,1.24
17425,2019-11-06,SEDG,1.21,1.16
17426,2019-08-06,SEDG,0.94,0.83
17427,2019-05-06,SEDG,0.64,0.6
17428,2019-02-20,SEDG,0.63,0.7
17429,2018-11-01,SEDG,0.86,0.82
17430,2021-11-09,SEER,-0.3,-0.28
17431,2021-08-12,SEER,-0.27,-0.28
17432,2021-03-29,SEER,-0.54,-0.48
17433,2021-10-20,SEIC,0.97,0.95
17434,2021-07-21,SEIC,0.93,0.92
17435,2021-04-21,SEIC,0.89,0.88
17436,2021-01-27,SEIC,0.86,0.8
17437,2020-10-21,SEIC,0.75,0.8
17438,2020-07-22,SEIC,0.68,0.68
17439,2020-04-23,SEIC,0.72,0.77
17440,2020-01-29,SEIC,0.84,0.85
17441,2019-10-23,SEIC,0.86,0.83
17442,2019-07-24,SEIC,0.82,0.79
17443,2019-04-24,SEIC,0.73,0.76
17444,2019-01-30,SEIC,0.73,0.74
17445,2018-10-23,SEIC,0.8,0.76
17446,2021-11-09,SELB,-0.16,-0.07
17447,2021-08-12,SELB,0.04,-0.12
17448,2021-05-13,SELB,-0.22,-0.12
17449,2021-03-11,SELB,-0.14,-0.12
17450,2020-11-05,SELB,-0.09,0.1
17451,2020-08-06,SELB,-0.25,-0.01
17452,2020-05-07,SELB,-0.21,-0.28
17453,2020-03-12,SELB,-0.28,-0.21
17454,2019-11-08,SELB,-0.26,-0.33
17455,2019-08-08,SELB,-0.37,-0.3
17456,2019-05-09,SELB,-0.31,-0.35
17457,2019-03-15,SELB,-0.65,-0.7
17458,2018-11-08,SELB,-0.71,-0.75
17459,2021-11-04,SEM,0.57,0.52
17460,2021-08-05,SEM,1.22,0.56
17461,2021-05-06,SEM,0.82,0.61
17462,2021-02-25,SEM,0.57,0.31
17463,2020-10-29,SEM,0.56,0.29
17464,2020-07-30,SEM,0.38,0.02
17465,2020-04-30,SEM,0.37,0.32
17466,2020-02-20,SEM,0.31,0.19
17467,2019-10-31,SEM,0.33,0.21
17468,2019-08-01,SEM,0.33,0.33
17469,2019-05-02,SEM,0.27,0.27
17470,2019-02-21,SEM,0.2,0.21
17471,2018-11-01,SEM,0.23,0.19
17472,2021-11-09,SERA,-0.39,-0.24
17473,2021-08-30,SERA,-3.17,-1.26
17474,2021-11-08,SESN,0.36,-0.07
17475,2021-08-09,SESN,-0.15,-0.06
17476,2021-05-10,SESN,-0.35,-0.08
17477,2021-03-15,SESN,-0.11,-0.11
17478,2020-11-09,SESN,-0.19,-0.08
17479,2020-08-10,SESN,-0.24,-0.09
17480,2020-05-11,SESN,0.31,-0.09
17481,2020-03-16,SESN,-0.32,-0.08
17482,2019-11-12,SESN,-0.13,-0.11
17483,2019-08-08,SESN,-0.67,-0.11
17484,2019-05-10,SESN,-0.08,-0.09
17485,2019-03-01,SESN,-0.09,-0.08
17486,2018-11-08,SESN,-0.18,-0.1
17487,2021-11-30,SFET,-0.1,-0.09
17488,2021-09-21,SFIX,0.19,-0.13
17489,2021-06-07,SFIX,-0.18,-0.27
17490,2021-03-08,SFIX,-0.2,-0.22
17491,2020-12-07,SFIX,0.09,-0.2
17492,2020-09-22,SFIX,-0.44,-0.16
17493,2020-06-08,SFIX,-0.33,-0.16
17494,2020-03-09,SFIX,0.11,0.06
17495,2019-10-01,SFIX,0.07,0.04
17496,2019-06-05,SFIX,0.07,-0.03
17497,2019-03-11,SFIX,0.12,0.05
17498,2018-12-10,SFIX,0.1,0.03
17499,2018-10-01,SFIX,0.18,0.04
17500,2021-11-04,SFM,0.56,0.39
17501,2021-08-05,SFM,0.52,0.45
17502,2021-05-06,SFM,0.7,0.61
17503,2021-02-25,SFM,0.58,0.39
17504,2020-10-28,SFM,0.51,0.37
17505,2020-07-29,SFM,0.57,0.36
17506,2020-05-05,SFM,0.78,0.54
17507,2020-02-20,SFM,0.27,0.14
17508,2019-10-30,SFM,0.22,0.19
17509,2019-08-01,SFM,0.3,0.3
17510,2019-05-02,SFM,0.46,0.41
17511,2019-02-21,SFM,0.19,0.18
17512,2018-11-01,SFM,0.27,0.26
17513,2021-11-11,SFT,-0.48,-0.52
17514,2021-08-10,SFT,-0.41,-0.44
17515,2021-05-12,SFT,-0.55,-0.44
17516,2021-03-08,SFT,-0.07,-0.42
17517,2020-11-12,SFT,-0.64,-0.22
17518,2019-06-17,SFUN,-1.0,1.5
17519,2019-04-26,SFUN,-1.0,2.0
17520,2018-11-30,SFUN,1.5,2.12
17521,2021-05-20,SGBX,-0.23,0.05
17522,2021-04-15,SGBX,-0.19,-0.07
17523,2020-11-19,SGBX,-0.17,0.04
17524,2020-08-13,SGBX,-0.16,-0.08
17525,2020-05-14,SGBX,-0.64,-0.2
17526,2020-03-30,SGBX,-22.29,-0.8
17527,2019-11-14,SGBX,-4.6,-1.8
17528,2019-08-14,SGBX,-4.0,-3.4
17529,2019-05-13,SGBX,-2.4,-2.8
17530,2019-03-28,SGBX,-8.0,-1.8
17531,2021-10-28,SGEN,-1.61,-0.58
17532,2021-07-29,SGEN,-0.47,-0.61
17533,2021-04-29,SGEN,-0.67,-0.61
17534,2021-02-11,SGEN,0.9,0.86
17535,2020-10-29,SGEN,3.5,0.5
17536,2020-07-30,SGEN,-0.12,-0.63
17537,2020-04-30,SGEN,-0.98,-0.79
17538,2020-02-06,SGEN,0.14,-0.45
17539,2019-10-29,SGEN,-0.55,-0.36
17540,2019-07-16,SGEN,-0.49,-0.38
17541,2019-04-25,SGEN,-0.08,-0.3
17542,2019-02-07,SGEN,-0.75,-0.42
17543,2018-10-25,SGEN,-0.42,-0.27
17544,2021-10-12,SGH,2.16,1.6
17545,2021-07-06,SGH,1.39,1.09
17546,2021-04-06,SGH,0.87,0.8
17547,2021-01-05,SGH,0.78,0.71
17548,2020-10-01,SGH,0.82,0.79
17549,2020-07-07,SGH,0.7,0.67
17550,2020-04-07,SGH,0.52,0.5
17551,2019-12-19,SGH,0.55,0.74
17552,2019-10-03,SGH,0.5,0.67
17553,2019-06-27,SGH,0.34,0.37
17554,2019-03-28,SGH,0.77,0.75
17555,2019-01-08,SGH,1.75,1.77
17556,2018-10-04,SGH,1.72,1.66
17557,2021-11-10,SGHT,-0.43,-0.37
17558,2021-11-04,SGMO,-0.33,-0.34
17559,2021-08-05,SGMO,-0.33,-0.31
17560,2021-05-04,SGMO,-0.32,-0.29
17561,2021-02-24,SGMO,-0.29,-0.21
17562,2020-11-04,SGMO,-0.01,-0.24
17563,2020-08-05,SGMO,-0.26,0.07
17564,2020-05-11,SGMO,-0.37,-0.29
17565,2020-02-28,SGMO,0.04,-0.33
17566,2019-11-06,SGMO,-0.24,-0.34
17567,2019-08-07,SGMO,-0.26,-0.36
17568,2019-05-08,SGMO,-0.41,-0.25
17569,2019-02-28,SGMO,-0.18,-0.21
17570,2018-11-08,SGMO,-0.13,-0.15
17571,2021-11-02,SGRY,-0.05,-0.1
17572,2021-05-05,SGRY,-0.3,-0.37
17573,2021-03-10,SGRY,0.09,0.02
17574,2020-11-04,SGRY,-0.53,-0.38
17575,2020-08-05,SGRY,-0.48,-0.69
17576,2020-05-11,SGRY,-0.34,-0.48
17577,2020-03-05,SGRY,0.1,0.12
17578,2019-11-05,SGRY,-0.28,-0.24
17579,2019-08-07,SGRY,-0.29,-0.17
17580,2019-05-08,SGRY,-0.42,-0.28
17581,2019-03-13,SGRY,-0.17,0.12
17582,2018-11-07,SGRY,-0.19,-0.04
17583,2021-11-10,SGTX,-0.63,-0.66
17584,2021-08-10,SGTX,-0.65,-0.63
17585,2021-05-10,SGTX,-0.6,-0.59
17586,2021-03-18,SGTX,-1.15,-1.37
17587,2021-11-04,SHAK,-0.05,-0.06
17588,2021-08-05,SHAK,0.05,-0.07
17589,2021-05-06,SHAK,0.04,-0.09
17590,2021-02-25,SHAK,-0.03,-0.11
17591,2020-10-29,SHAK,-0.11,-0.21
17592,2020-07-30,SHAK,-0.45,-0.37
17593,2020-05-04,SHAK,0.02,0.01
17594,2019-11-04,SHAK,0.26,0.2
17595,2019-08-05,SHAK,0.27,0.23
17596,2019-05-02,SHAK,0.13,0.13
17597,2019-02-25,SHAK,0.06,0.03
17598,2018-11-01,SHAK,0.21,0.13
17599,2021-11-10,SHC,0.21,0.2
17600,2021-08-12,SHC,0.26,0.21
17601,2021-05-13,SHC,0.18,0.16
17602,2021-03-09,SHC,0.09,0.07
17603,2021-11-10,SHCR,-0.13,-0.03
17604,2021-08-11,SHCR,-8.77,-14.62
17605,2021-11-09,SHLS,0.07,0.07
17606,2021-08-10,SHLS,0.09,0.08
17607,2021-05-03,SHLS,0.05,0.04
17608,2021-03-15,SHLS,0.07,0.08
17609,2021-10-29,SHLX,0.29,0.33
17610,2021-07-30,SHLX,0.36,0.34
17611,2021-04-30,SHLX,0.37,0.33
17612,2021-02-19,SHLX,0.29,0.32
17613,2020-10-30,SHLX,0.3,0.33
17614,2020-07-31,SHLX,0.32,0.34
17615,2020-05-07,SHLX,0.36,0.42
17616,2020-02-20,SHLX,0.37,0.4
17617,2019-10-31,SHLX,0.45,0.41
17618,2019-08-01,SHLX,0.38,0.38
17619,2019-05-02,SHLX,0.47,0.45
17620,2019-02-21,SHLX,0.45,0.47
17621,2018-11-01,SHLX,0.5,0.41
17622,2021-11-04,SHO,-0.13,-0.17
17623,2021-08-03,SHO,-0.16,-0.21
17624,2021-05-03,SHO,-0.26,-0.31
17625,2021-02-11,SHO,-0.38,-0.34
17626,2020-11-05,SHO,-0.43,-0.33
17627,2020-08-04,SHO,-0.55,-0.43
17628,2020-05-08,SHO,-0.75,-0.03
17629,2020-02-18,SHO,0.18,0.14
17630,2019-11-04,SHO,0.12,0.12
17631,2019-08-01,SHO,0.18,0.16
17632,2019-05-06,SHO,0.05,0.03
17633,2019-02-12,SHO,0.32,0.11
17634,2018-11-05,SHO,0.38,0.35
17635,2021-11-03,SHOO,0.82,0.77
17636,2021-07-28,SHOO,0.48,0.31
17637,2021-04-28,SHOO,0.33,0.17
17638,2021-02-25,SHOO,0.27,0.21
17639,2020-10-27,SHOO,0.39,0.22
17640,2020-07-29,SHOO,-0.19,-0.27
17641,2020-05-28,SHOO,0.16,0.17
17642,2020-02-27,SHOO,0.39,0.39
17643,2019-10-29,SHOO,0.67,0.59
17644,2019-07-30,SHOO,0.47,0.43
17645,2019-04-25,SHOO,0.42,0.37
17646,2019-02-27,SHOO,0.42,0.38
17647,2018-10-30,SHOO,0.65,0.61
17648,2021-11-08,SIBN,-0.48,-0.42
17649,2021-08-02,SIBN,-0.42,-0.39
17650,2021-05-03,SIBN,-0.37,-0.4
17651,2021-03-08,SIBN,-0.28,-0.3
17652,2020-11-02,SIBN,-0.33,-0.39
17653,2020-08-03,SIBN,-0.44,-0.64
17654,2020-05-04,SIBN,-0.47,-0.38
17655,2020-03-09,SIBN,-0.36,-0.35
17656,2019-11-11,SIBN,-0.46,-0.37
17657,2019-08-06,SIBN,-0.35,-0.35
17658,2019-05-08,SIBN,-0.38,-0.25
17659,2019-03-07,SIBN,-0.26,-0.21
17660,2018-11-29,SIBN,-0.3,-0.28
17661,2021-11-10,SIEN,-0.08,-0.21
17662,2021-08-10,SIEN,-0.35,-0.22
17663,2021-05-11,SIEN,-1.01,-0.27
17664,2021-03-11,SIEN,-0.42,-0.31
17665,2020-11-09,SIEN,-0.12,-0.36
17666,2020-08-10,SIEN,-0.68,-0.43
17667,2020-05-11,SIEN,-0.57,-0.49
17668,2020-03-11,SIEN,-0.41,-0.42
17669,2019-11-07,SIEN,-0.45,-0.47
17670,2019-08-08,SIEN,-1.19,-0.67
17671,2019-05-08,SIEN,-0.91,-0.78
17672,2019-03-12,SIEN,-0.86,-0.67
17673,2018-11-06,SIEN,-0.72,-0.67
17674,2021-11-09,SILK,-0.4,-0.3
17675,2021-07-29,SILK,-0.31,-0.36
17676,2021-05-04,SILK,-0.31,-0.39
17677,2021-03-01,SILK,-0.49,-0.28
17678,2020-11-10,SILK,-0.31,-0.28
17679,2020-08-05,SILK,-0.32,-0.37
17680,2020-04-30,SILK,-0.32,-0.31
17681,2020-02-26,SILK,-0.27,-0.27
17682,2019-10-29,SILK,-0.26,-0.27
17683,2019-07-29,SILK,-0.42,-0.27
17684,2019-05-08,SILK,-20.12,-0.32
17685,2019-10-28,SIM,4.92,4.77
17686,2019-07-24,SIM,2.28,4.15
17687,2019-04-30,SIM,2.55,2.72
17688,2019-02-26,SIM,3.58,5.46
17689,2018-10-25,SIM,8.37,5.22
17690,2021-10-27,SIMO,1.7,1.64
17691,2021-07-29,SIMO,1.5,1.3
17692,2021-05-05,SIMO,1.11,0.98
17693,2021-02-03,SIMO,0.86,0.71
17694,2020-11-02,SIMO,0.76,0.67
17695,2020-07-29,SIMO,0.81,0.75
17696,2020-04-28,SIMO,0.8,0.67
17697,2020-02-06,SIMO,0.96,0.87
17698,2019-10-29,SIMO,0.69,0.56
17699,2019-07-30,SIMO,0.52,0.52
17700,2019-05-02,SIMO,0.42,0.35
17701,2019-01-29,SIMO,0.83,0.83
17702,2018-10-30,SIMO,0.95,0.88
17703,2021-11-12,SINT,-0.09,-0.1
17704,2021-08-12,SINT,-0.09,-0.1
17705,2021-05-13,SINT,-0.12,-0.09
17706,2021-03-22,SINT,-0.04,-0.08
17707,2020-11-16,SINT,-0.11,-0.09
17708,2020-08-12,SINT,-0.35,-0.15
17709,2020-05-13,SINT,-1.01,-0.18
17710,2020-03-26,SINT,-0.41,-0.57
17711,2019-11-13,SINT,-0.84,-1.21
17712,2021-11-03,SITM,1.03,0.75
17713,2021-08-04,SITM,0.46,0.23
17714,2021-05-04,SITM,0.19,0.12
17715,2021-02-03,SITM,0.43,0.37
17716,2020-11-04,SITM,0.23,0.15
17717,2020-08-05,SITM,-0.14,-0.21
17718,2020-06-30,SITM,-0.6300000000000001,-0.9639
17719,2020-05-06,SITM,-0.14,-0.18
17720,2020-03-31,SITM,-0.6300000000000001,-0.8261999999999999
17721,2020-02-05,SITM,0.16,0.07
17722,2019-12-31,SITM,0.72,0.3213000000000001
17723,2021-03-24,SJ,0.52,0.42
17724,2020-11-23,SJ,1.17,0.83
17725,2021-11-09,SKIN,-1.63,-0.02
17726,2021-11-01,SKT,-0.11,-0.1
17727,2021-08-03,SKT,0.02,-0.06
17728,2021-05-05,SKT,0.04,0.07
17729,2020-11-05,SKT,0.14,-0.05
17730,2020-08-05,SKT,-0.25,-0.03
17731,2020-05-11,SKT,-0.3,0.18
17732,2020-01-27,SKT,-0.13,0.22
17733,2019-10-30,SKT,0.25,0.23
17734,2019-07-31,SKT,0.15,0.24
17735,2019-05-06,SKT,0.66,0.68
17736,2019-02-13,SKT,0.21,0.26
17737,2018-11-01,SKT,-0.24,0.24
17738,2021-10-28,SKX,0.66,0.73
17739,2021-07-22,SKX,0.88,0.52
17740,2021-04-22,SKX,0.63,0.46
17741,2021-02-04,SKX,0.24,0.3
17742,2020-10-29,SKX,0.53,0.36
17743,2020-07-23,SKX,-0.44,-0.66
17744,2020-04-23,SKX,0.33,0.39
17745,2020-02-06,SKX,0.39,0.39
17746,2019-10-22,SKX,0.67,0.7
17747,2019-07-18,SKX,0.49,0.34
17748,2019-04-18,SKX,0.71,0.72
17749,2019-02-07,SKX,0.31,0.23
17750,2018-10-18,SKX,0.58,0.51
17751,2021-11-02,SKYT,-0.29,-0.14
17752,2021-08-03,SKYT,-0.15,-0.07
17753,2021-10-28,SKYW,1.45,0.7
17754,2021-07-29,SKYW,1.22,-0.15
17755,2021-04-29,SKYW,0.71,0.89
17756,2021-02-04,SKYW,-0.93,-0.83
17757,2020-10-29,SKYW,0.66,-0.19
17758,2020-07-30,SKYW,-0.51,-0.18
17759,2020-05-07,SKYW,0.59,0.91
17760,2020-01-30,SKYW,1.43,1.41
