date,symbol,eps,epsEstimated,time
2012-03-05,ABM,0.22,0.22,amc
2021-10-28,ABMD,1.03,0.97,bmo
2021-08-04,ABMD,1.1,1.06,bmo
2021-04-29,ABMD,1.24,1.1,bmo
2021-01-28,ABMD,1.35,1.13,bmo
2020-10-29,ABMD,1.36,0.92,bmo
2020-08-06,ABMD,0.98,0.29,bmo
2020-04-30,ABMD,0.7,0.94,bmo
2020-02-06,ABMD,1.51,1.09,bmo
2019-10-31,ABMD,0.28,0.93,bmo
2019-08-01,ABMD,1.93,0.97,bmo
2019-05-02,ABMD,1.09,1.08,bmo
2019-01-31,ABMD,0.97,0.94,bmo
2018-11-01,ABMD,1.09,0.74,bmo
2018-07-26,ABMD,1.95,0.82,bmo
2018-05-03,ABMD,0.8,0.64,bmo
2018-02-01,ABMD,0.29,0.51,bmo
2017-10-26,ABMD,0.54,0.38,bmo
2017-07-27,ABMD,0.82,0.42,bmo
2017-05-04,ABMD,0.33,0.35,bmo
2017-01-26,ABMD,0.34,0.29,bmo
2016-10-27,ABMD,0.2,0.24,bmo
2016-07-28,ABMD,0.29,0.23,bmo
2016-05-03,ABMD,0.24,0.19,bmo
2016-02-04,ABMD,0.23,0.15,bmo
2015-10-29,ABMD,0.17,0.16,bmo
2015-08-04,ABMD,0.2,0.08,bmo
2015-05-05,ABMD,0.28,0.14,bmo
2015-01-27,ABMD,0.3,0.04,bmo
2014-10-30,ABMD,0.09,0.02,bmo
2014-07-31,ABMD,-0.04,0.02,bmo
2014-05-01,ABMD,0.09,0.08,bmo
2014-01-30,ABMD,0.11,0.05,bmo
2013-11-06,ABMD,0.07,0.0,bmo
2013-08-01,ABMD,-0.04,0.06,bmo
2013-05-02,ABMD,0.09,0.07,bmo
2013-02-06,ABMD,0.07,0.07,bmo
2012-11-01,ABMD,0.13,0.05,bmo
2012-08-02,ABMD,0.08,0.03,bmo
2012-05-16,ABMD,0.06,0.06,bmo
2012-02-03,ABMD,0.05,-0.01,bmo
2021-11-04,ABNB,1.22,0.84,amc
2021-08-12,ABNB,-0.11,-0.47,amc
2021-05-13,ABNB,-1.95,-1.17,amc
2021-02-25,ABNB,-10.84,-9.16,amc
2021-10-29,ABR,0.51,0.44,bmo
2021-07-30,ABR,0.44,0.35,bmo
2021-05-07,ABR,0.54,0.43,bmo
2021-02-19,ABR,0.8,0.45,bmo
2020-10-30,ABR,0.72,0.33,bmo
2020-07-31,ABR,0.4,0.27,bmo
2020-05-08,ABR,-0.54,-0.05,bmo
2020-02-14,ABR,0.34,0.36,bmo
2019-11-01,ABR,0.35,0.33,bmo
2019-08-02,ABR,0.31,0.3,bmo
2019-05-10,ABR,0.26,0.28,bmo
2019-02-15,ABR,0.47,0.28,bmo
2018-11-02,ABR,0.36,0.37,bmo
2018-08-03,ABR,0.25,0.27,bmo
2018-05-04,ABR,0.42,0.23,bmo
2018-02-23,ABR,0.35,0.23,bmo
2017-11-03,ABR,0.26,0.18,bmo
2017-08-04,ABR,0.21,0.19,bmo
2017-05-05,ABR,0.3,0.27,bmo
2017-03-03,ABR,0.4,0.18,bmo
2016-11-09,ABR,0.21,0.17,bmo
2016-08-05,ABR,0.2,0.16,bmo
2016-05-06,ABR,0.02,0.1,bmo
2016-02-26,ABR,0.1,0.14,bmo
2015-11-06,ABR,0.3,0.22,bmo
2015-07-31,ABR,0.21,0.2,bmo
2015-05-01,ABR,0.3,0.13,bmo
2015-02-13,ABR,0.06,0.08,bmo
2014-11-07,ABR,1.26,0.45,bmo
2014-08-01,ABR,0.08,0.09,bmo
2014-05-01,ABR,0.12,0.07,bmo
2014-02-14,ABR,0.09,0.06,bmo
2013-11-08,ABR,0.08,0.09,bmo
2013-08-02,ABR,0.07,0.12,bmo
2013-05-03,ABR,0.19,0.08,bmo
2013-02-15,ABR,-0.02,-0.09,bmo
2012-05-04,ABR,0.02,-0.37,bmo
2012-03-02,ABR,-1.1,-0.43,bmo
2021-10-20,ABT,1.4,0.95,bmo
2021-07-22,ABT,1.17,1.01,bmo
2021-04-20,ABT,1.32,1.27,bmo
2021-01-27,ABT,1.45,1.35,bmo
2020-10-21,ABT,0.98,0.91,bmo
2020-07-16,ABT,0.57,0.42,bmo
2020-04-16,ABT,0.65,0.58,bmo
2020-01-22,ABT,0.95,0.95,bmo
2019-10-16,ABT,0.84,0.84,bmo
2019-07-17,ABT,0.82,0.8,bmo
2019-04-17,ABT,0.63,0.61,bmo
2019-01-23,ABT,0.81,0.81,bmo
2018-10-17,ABT,0.75,0.75,bmo
2018-07-18,ABT,0.73,0.71,bmo
2018-04-18,ABT,0.59,0.58,bmo
2018-01-24,ABT,0.74,0.73,bmo
2017-10-18,ABT,0.66,0.65,bmo
2017-07-20,ABT,0.62,0.61,bmo
2017-04-19,ABT,0.48,0.43,bmo
2017-01-25,ABT,0.65,0.65,bmo
2016-10-19,ABT,0.59,0.58,bmo
2016-07-20,ABT,0.55,0.53,bmo
2016-04-20,ABT,0.41,0.39,bmo
2016-01-28,ABT,0.62,0.61,bmo
2015-10-21,ABT,0.54,0.53,bmo
2015-07-22,ABT,0.52,0.5,bmo
2015-04-22,ABT,0.47,0.42,bmo
2015-01-29,ABT,0.71,0.68,bmo
2014-10-22,ABT,0.62,0.59,bmo
2014-07-16,ABT,0.54,0.51,bmo
2014-04-16,ABT,0.41,0.36,bmo
2014-01-22,ABT,0.58,0.58,bmo
2013-10-16,ABT,0.55,0.51,bmo
2013-07-17,ABT,0.46,0.44,bmo
2013-04-17,ABT,0.42,0.41,bmo
2013-01-23,ABT,1.51,1.5,bmo
2012-10-17,ABT,1.3,1.28,bmo
2012-07-18,ABT,1.23,1.22,bmo
2012-04-18,ABT,1.03,1.0,bmo
2012-01-25,ABT,1.45,1.44,bmo
2021-11-03,ACA,0.57,0.58,amc
2021-08-04,ACA,0.6,0.56,amc
2021-04-29,ACA,0.35,0.21,amc
2021-02-24,ACA,0.33,0.42,amc
2020-10-28,ACA,0.68,0.65,amc
2020-07-30,ACA,0.73,0.6,amc
2020-04-28,ACA,0.71,0.51,amc
2020-02-26,ACA,0.43,0.42,amc
2019-10-30,ACA,0.68,0.54,amc
2019-08-01,ACA,0.65,0.47,amc
2019-05-02,ACA,0.58,0.33,amc
2019-02-27,ACA,0.4,0.28,amc
2021-11-08,ACAD,-0.09,-0.26,amc
2021-08-04,ACAD,-0.27,-0.3,amc
2021-05-05,ACAD,-0.42,-0.53,amc
2021-02-24,ACAD,-0.42,-0.47,amc
2020-11-04,ACAD,-0.54,-0.38,amc
2020-08-05,ACAD,-0.27,-0.44,amc
2020-05-07,ACAD,-0.57,-0.48,amc
2020-02-26,ACAD,-0.34,-0.36,amc
2019-10-30,ACAD,-0.29,-0.4,amc
2019-07-31,ACAD,-0.38,-0.45,amc
2019-05-01,ACAD,-0.59,-0.52,amc
2019-02-26,ACAD,-0.5,-0.55,amc
2018-11-06,ACAD,-0.5,-0.58,amc
2018-08-08,ACAD,-0.51,-0.45,amc
2018-05-04,ACAD,-0.44,-0.55,bmo
2018-02-27,ACAD,-0.55,-0.58,amc
2017-11-07,ACAD,-0.53,-0.62,amc
2017-08-08,ACAD,-0.55,-0.72,amc
2017-05-09,ACAD,-0.72,-0.73,amc
2017-02-28,ACAD,-0.65,-0.65,amc
2016-11-07,ACAD,-0.61,-0.56,amc
2016-08-04,ACAD,-0.63,-0.49,amc
2016-05-05,ACAD,-0.45,-0.42,amc
2016-02-29,ACAD,-0.45,-0.38,bmo
2015-11-05,ACAD,-0.39,-0.4,amc
2015-08-06,ACAD,-0.39,-0.33,amc
2015-05-07,ACAD,-0.4,-0.27,amc
2015-02-26,ACAD,-0.28,-0.26,amc
2014-11-10,ACAD,-0.25,-0.22,amc
2014-08-05,ACAD,-0.22,-0.19,amc
2014-05-06,ACAD,-0.19,-0.13,amc
2014-02-27,ACAD,-0.13,-0.13,amc
2013-11-06,ACAD,-0.12,-0.12,amc
2013-08-06,ACAD,-0.11,-0.09,amc
2013-05-07,ACAD,-0.08,-0.08,amc
2013-03-12,ACAD,-0.11,-0.09,amc
2012-11-05,ACAD,-0.04,-0.09,amc
2012-08-08,ACAD,-0.1,-0.12,amc
2012-05-08,ACAD,-0.12,-0.11,amc
2012-03-06,ACAD,-0.1,-0.1,amc
2021-11-09,ACB,-0.09,-0.18,bmo
2021-09-27,ACB,-0.68,-0.27,bmo
2021-05-13,ACB,-0.82,-0.23,bmo
2021-02-11,ACB,-1.74,-0.27,amc
2020-11-09,ACB,-0.92,-0.4,bmo
2020-09-22,ACB,-18.6,-3.2,amc
2020-05-14,ACB,-1.37,-0.8,amc
2020-02-13,ACB,-14.16,-0.98,bmo
2019-11-14,ACB,0.12,-0.69,amc
2019-09-11,ACB,0.0,-0.68,amc
2018-05-08,ACB,-0.36,-0.12,bmo
2018-02-08,ACB,-0.02,-0.01,bmo
2017-11-09,ACB,-0.01,-0.02,bmo
2017-09-26,ACB,0.0,0.0,bmo
2017-05-15,ACB,-0.01,-0.01,bmo
2021-10-25,ACC,-0.09,-0.1,amc
2021-07-26,ACC,0.42,0.37,amc
2021-04-19,ACC,0.11,0.14,amc
2020-10-26,ACC,-0.15,-0.12,amc
2020-07-20,ACC,-0.1,-0.05,amc
2020-04-20,ACC,0.58,0.23,amc
2020-02-18,ACC,0.18,0.31,amc
2019-10-21,ACC,0.14,-0.01,amc
2019-07-22,ACC,0.07,0.09,amc
2019-04-22,ACC,0.21,0.22,amc
2019-02-19,ACC,0.34,0.34,amc
2018-10-22,ACC,-0.02,0.03,amc
2018-07-23,ACC,0.33,0.11,amc
2018-04-23,ACC,0.18,0.2,amc
2018-02-20,ACC,0.28,0.37,amc
2017-10-23,ACC,0.03,0.06,amc
2017-07-24,ACC,-0.02,0.15,amc
2017-04-24,ACC,0.25,0.27,amc
2017-02-21,ACC,0.19,0.32,amc
2016-10-24,ACC,0.07,0.03,amc
2016-07-25,ACC,0.14,0.12,amc
2016-04-25,ACC,0.36,0.24,amc
2016-02-22,ACC,0.25,0.27,amc
2015-10-26,ACC,0.01,-0.01,amc
2015-07-27,ACC,0.14,0.13,amc
2015-04-27,ACC,0.62,0.26,amc
2015-02-17,ACC,0.25,0.26,amc
2014-10-21,ACC,-0.06,-0.03,amc
2014-07-22,ACC,0.12,0.11,amc
2014-04-22,ACC,0.24,0.22,amc
2014-02-12,ACC,0.24,0.24,amc
2013-10-21,ACC,-0.05,0.04,amc
2013-07-23,ACC,0.07,0.16,amc
2013-04-23,ACC,0.19,0.25,amc
2013-02-12,ACC,0.21,0.19,amc
2012-10-22,ACC,0.00703152324953537,0.11,amc
2012-07-24,ACC,0.18,0.14,amc
2012-04-24,ACC,0.26,0.29,amc
2012-02-14,ACC,0.22,0.23,amc
2021-10-07,ACCD,-0.97,-0.56,bmo
2021-07-08,ACCD,-0.52,-0.37,amc
2021-05-05,ACCD,-0.22,-0.1,amc
2021-01-07,ACCD,-0.32,-0.35,amc
2020-10-14,ACCD,-0.47,-0.4,amc
2020-08-13,ACCD,-1.86,-0.4,amc
2021-11-03,ACEL,0.18,0.18,amc
2021-08-04,ACEL,0.27,0.22,amc
2021-03-15,ACEL,-0.05,0.02,bmo
2020-08-06,ACEL,-0.17,-0.17,bmo
2020-05-18,ACEL,0.07,0.03,bmo
2021-10-27,ACGL,0.74,0.36,amc
2021-07-28,ACGL,1.0,0.9,amc
2021-04-27,ACGL,0.59,0.45,amc
2021-02-09,ACGL,0.56,0.38,amc
2020-10-29,ACGL,0.29,0.16,amc
2020-07-29,ACGL,0.04,-0.23,amc
2020-05-04,ACGL,0.46,0.44,amc
2020-02-11,ACGL,0.74,0.68,amc
2019-10-29,ACGL,0.63,0.62,amc
2019-07-29,ACGL,0.77,0.67,amc
2019-04-30,ACGL,0.67,0.62,amc
2019-02-12,ACGL,0.46,0.38,amc
2018-10-30,ACGL,0.59,0.52,amc
2018-07-31,ACGL,0.59,0.53,amc
2018-05-01,ACGL,0.56,0.52,amc
2018-02-12,ACGL,0.45,0.37,amc
2017-10-25,ACGL,-0.26,-0.2,amc
2017-07-26,ACGL,0.4,0.4,amc
2017-04-25,ACGL,0.47,0.44,amc
2017-02-13,ACGL,0.38,0.32,amc
2016-10-26,ACGL,0.38,0.34,amc
2016-07-27,ACGL,0.38,0.32,amc
2016-04-27,ACGL,1.17,1.1,amc
2016-02-09,ACGL,1.15,1.06,amc
2015-10-28,ACGL,1.01,0.96,amc
2015-07-29,ACGL,1.16,1.08,amc
2015-04-28,ACGL,1.17,1.08,amc
2015-02-10,ACGL,1.15,1.02,amc
2014-10-29,ACGL,1.05,0.96,amc
2014-07-31,ACGL,0.39,0.33,amc
2014-05-01,ACGL,0.4,0.35,amc
2014-02-11,ACGL,0.37,0.32,amc
2013-10-28,ACGL,0.37,0.3,amc
2013-07-25,ACGL,0.33,0.28,amc
2013-04-29,ACGL,0.39,0.32,amc
2013-02-11,ACGL,-0.06,-0.17,amc
2012-11-01,ACGL,0.29,0.26,amc
2012-07-25,ACGL,0.34,0.27,amc
2012-04-25,ACGL,0.27,0.24,amc
2012-02-14,ACGL,0.31,0.21,amc
2021-08-24,ACH,0.46,0.0,bmo
2021-10-28,ACHC,0.72,0.72,amc
2021-08-02,ACHC,0.71,0.63,amc
2021-04-29,ACHC,0.47,0.45,amc
2021-02-25,ACHC,1.13,0.64,amc
2020-10-29,ACHC,0.68,0.54,amc
2020-08-04,ACHC,0.54,0.4,amc
2020-05-04,ACHC,0.42,0.38,amc
2020-02-27,ACHC,0.51,0.49,amc
2019-11-05,ACHC,0.52,0.55,amc
2019-07-30,ACHC,0.61,0.58,amc
2019-04-30,ACHC,0.39,0.35,amc
2019-02-28,ACHC,0.47,0.48,amc
2018-11-05,ACHC,0.55,0.64,amc
2018-07-30,ACHC,0.7,0.7,amc
2018-05-01,ACHC,0.52,0.48,amc
2018-02-21,ACHC,0.61,0.54,amc
2017-10-24,ACHC,0.58,0.65,amc
2017-07-27,ACHC,0.66,0.65,amc
2017-04-25,ACHC,0.46,0.46,amc
2017-02-23,ACHC,0.59,0.55,amc
2016-11-01,ACHC,0.58,0.61,amc
2016-07-29,ACHC,0.73,0.73,bmo
2016-04-28,ACHC,0.55,0.54,amc
2016-02-16,ACHC,0.59,0.59,amc
2015-11-03,ACHC,0.62,0.57,amc
2015-08-04,ACHC,0.57,0.52,amc
2015-04-28,ACHC,0.43,0.41,amc
2015-02-11,ACHC,0.46,0.46,amc
2014-10-29,ACHC,0.46,0.41,amc
2014-07-29,ACHC,0.32,0.31,amc
2014-04-29,ACHC,0.28,0.28,amc
2014-02-19,ACHC,0.29,0.29,amc
2013-10-30,ACHC,0.3,0.28,bmo
2013-07-30,ACHC,0.26,0.25,amc
2013-05-01,ACHC,0.21,0.2,amc
2013-02-20,ACHC,0.19,0.19,amc
2012-11-06,ACHC,0.17,0.15,amc
2012-07-31,ACHC,0.18,0.15,amc
2012-04-27,ACHC,0.11,0.11,bmo
2012-03-07,ACHC,0.13,0.13,amc
2021-11-11,ACHR,2.0,0.0,bmo
2021-10-18,ACI,0.64,0.45,bmo
2021-07-29,ACI,0.89,0.68,bmo
2021-04-26,ACI,0.6,0.51,bmo
2021-01-12,ACI,0.66,0.42,bmo
2020-10-20,ACI,0.6,0.26,bmo
2020-07-27,ACI,1.35,1.3,bmo
2021-11-04,ACIW,0.27,0.0,bmo
2021-08-05,ACIW,0.18,0.0,bmo
2021-05-06,ACIW,-0.02,-0.09,bmo
2021-02-25,ACIW,0.56,0.54,bmo
2020-11-05,ACIW,0.13,0.14,bmo
2020-08-06,ACIW,0.12,-0.05,bmo
2020-05-07,ACIW,-0.21,-0.1,bmo
2020-02-27,ACIW,0.47,0.56,bmo
2019-11-07,ACIW,0.27,0.13,bmo
2019-08-08,ACIW,0.05,-0.1,bmo
2019-05-09,ACIW,-0.22,-0.11,bmo
2019-02-28,ACIW,0.74,0.75,bmo
2018-11-08,ACIW,0.13,-0.02,bmo
2018-08-02,ACIW,-0.13,-0.09,bmo
2018-05-10,ACIW,-0.17,-0.05,bmo
2018-02-22,ACIW,0.62,0.43,bmo
2017-11-02,ACIW,0.04,-0.09,bmo
2017-07-27,ACIW,0.01,-0.08,bmo
2017-05-04,ACIW,0.02,-0.08,bmo
2017-03-01,ACIW,0.57,0.52,bmo
2016-11-03,ACIW,-0.04,0.13,bmo
2016-07-28,ACIW,-0.1,-0.04,bmo
2016-05-05,ACIW,-0.01,-0.07,bmo
2016-02-25,ACIW,0.36,0.47,bmo
2015-11-05,ACIW,0.12,0.11,bmo
2015-07-30,ACIW,0.23,0.06,bmo
2015-04-30,ACIW,-0.001398,-0.02,bmo
2015-02-26,ACIW,0.4,0.43,bmo
2014-10-30,ACIW,0.14,0.13,bmo
2014-07-31,ACIW,0.1,0.03,bmo
2014-05-01,ACIW,-0.05,0.01,bmo
2014-02-27,ACIW,0.43,0.49,bmo
2013-11-07,ACIW,0.12,0.14,bmo
2013-08-07,ACIW,0.02,0.1,bmo
2013-05-02,ACIW,0.02,0.1,bmo
2013-02-28,ACIW,0.41,0.36,bmo
2012-11-08,ACIW,0.05,0.1,bmo
2012-07-26,ACIW,-0.04,0.09,bmo
2012-05-03,ACIW,0.09,0.05,bmo
2012-02-14,ACIW,0.23,0.23,bmo
2021-11-03,ACLS,0.81,0.71,amc
2021-08-04,ACLS,0.55,0.45,amc
2021-05-04,ACLS,0.48,0.32,amc
2021-02-10,ACLS,0.32,0.3,amc
2020-11-05,ACLS,0.32,0.24,amc
2020-08-04,ACLS,0.39,0.27,amc
2020-05-05,ACLS,0.33,0.25,amc
2020-02-05,ACLS,0.29,0.16,amc
2019-10-31,ACLS,0.02,-0.01,amc
2019-08-06,ACLS,0.02,-0.03,amc
2019-05-07,ACLS,0.18,0.11,amc
2019-02-06,ACLS,0.25,0.2,amc
2018-11-01,ACLS,0.26,0.18,amc
2018-08-02,ACLS,0.43,0.35,amc
2018-05-02,ACLS,0.41,0.38,amc
2018-02-06,ACLS,0.47,0.39,amc
2017-11-02,ACLS,0.35,0.28,amc
2017-08-03,ACLS,0.42,0.33,amc
2017-05-04,ACLS,0.29,0.21,amc
2017-02-01,ACLS,0.13,0.1,amc
2016-11-02,ACLS,0.07,0.04,amc
2016-08-02,ACLS,0.1,0.04,amc
2016-05-02,ACLS,0.08,0.03,amc
2016-02-02,ACLS,0.04,0.02,amc
2015-11-04,ACLS,0.2,0.16,amc
2015-08-04,ACLS,0.2,0.12,amc
2015-05-05,ACLS,0.08,0.0,amc
2015-02-05,ACLS,0.005881,-0.11,amc
2014-11-05,ACLS,-0.08,-0.15,amc
2014-08-04,ACLS,-0.24,-0.24,amc
2014-05-06,ACLS,0.00629,0.03,amc
2014-02-04,ACLS,0.04,0.08,amc
2013-11-06,ACLS,-0.16,-0.12,amc
2013-08-01,ACLS,-0.16,-0.2,amc
2013-05-02,ACLS,-0.28,-0.28,amc
2013-02-04,ACLS,-0.84,-0.28,amc
2012-11-01,ACLS,-0.28,-0.32,amc
2012-08-02,ACLS,-0.0175029496743745,-0.2,amc
2012-05-03,ACLS,-0.36,-0.32,amc
2012-02-02,ACLS,-0.04,-0.16,amc
2021-11-15,ACM,0.81,0.77,amc
2021-08-09,ACM,0.73,0.73,amc
2021-05-10,ACM,0.67,0.64,amc
2021-02-08,ACM,0.62,0.57,amc
2020-11-16,ACM,0.6,0.57,bmo
2020-08-04,ACM,0.55,0.49,bmo
2020-05-05,ACM,0.55,0.5,bmo
2020-02-03,ACM,0.46,0.67,bmo
2019-11-12,ACM,0.79,0.8,bmo
2019-08-06,ACM,0.72,0.74,bmo
2019-05-08,ACM,0.69,0.63,bmo
2019-02-05,ACM,0.56,0.53,bmo
2018-11-12,ACM,0.83,0.82,bmo
2018-08-07,ACM,0.62,0.62,bmo
2018-05-08,ACM,0.67,0.66,bmo
2018-02-06,ACM,0.57,0.54,bmo
2017-11-13,ACM,0.74,0.73,bmo
2017-08-08,ACM,0.78,0.78,bmo
2017-05-09,ACM,0.89,0.59,bmo
2017-02-07,ACM,0.53,0.51,bmo
2016-11-14,ACM,0.65,0.71,bmo
2016-08-09,ACM,0.81,0.7,bmo
2016-05-10,ACM,0.87,0.72,bmo
2016-02-09,ACM,0.68,0.6,bmo
2015-11-10,ACM,0.95,0.93,bmo
2015-08-11,ACM,0.74,0.85,bmo
2015-05-12,ACM,0.58,0.53,bmo
2015-02-10,ACM,0.71,0.56,bmo
2014-11-11,ACM,0.64,0.82,bmo
2014-08-05,ACM,0.65,0.64,bmo
2014-05-06,ACM,0.41,0.41,bmo
2014-02-04,ACM,0.58,0.36,bmo
2013-11-12,ACM,0.77,0.79,bmo
2013-08-06,ACM,0.7,0.64,bmo
2013-05-07,ACM,0.53,0.51,bmo
2013-02-05,ACM,0.36,0.3,bmo
2012-11-13,ACM,0.83,0.82,bmo
2012-08-07,ACM,0.63,0.64,bmo
2012-05-03,ACM,0.43,0.45,bmo
2012-02-02,ACM,0.42,0.46,bmo
2021-11-04,ACMR,0.5,0.28,amc
2021-08-05,ACMR,0.13,0.2,amc
2021-05-06,ACMR,0.35,0.2,amc
2021-02-25,ACMR,0.29,0.27,amc
2020-11-06,ACMR,0.42,0.37,bmo
2020-08-05,ACMR,0.29,0.19,amc
2020-05-06,ACMR,0.11,0.04,amc
2020-03-18,ACMR,0.23,0.1,amc
2019-11-06,ACMR,0.53,0.2,amc
2019-08-07,ACMR,0.26,0.12,amc
2019-05-07,ACMR,0.14,-0.01,amc
2019-03-06,ACMR,0.16,0.09,amc
2018-11-07,ACMR,0.23,0.05,amc
2018-08-07,ACMR,0.19,0.09,bmo
2018-05-08,ACMR,-0.04,-0.09,bmo
2018-03-05,ACMR,0.22,0.09,bmo
2017-12-07,ACMR,-0.11,-0.16,bmo
2021-12-16,ACN,2.78,2.63,bmo
2021-09-23,ACN,2.2,2.19,bmo
2021-06-24,ACN,2.4,2.23,bmo
2021-03-18,ACN,2.03,1.9,bmo
2020-12-17,ACN,2.17,2.04,bmo
2020-09-24,ACN,1.99,1.73,bmo
2020-06-25,ACN,1.9,1.85,bmo
2020-03-19,ACN,1.91,1.72,bmo
2019-12-19,ACN,2.09,2.0,bmo
2019-09-26,ACN,1.74,1.71,bmo
2019-06-27,ACN,1.93,1.89,bmo
2019-03-28,ACN,1.73,1.57,bmo
2018-12-20,ACN,1.96,1.86,bmo
2018-09-27,ACN,1.58,1.56,bmo
2018-06-28,ACN,1.79,1.72,bmo
2018-03-22,ACN,1.58,1.49,bmo
2017-12-21,ACN,1.79,1.67,bmo
2017-09-28,ACN,1.48,1.47,bmo
2017-06-22,ACN,1.52,1.52,bmo
2017-03-23,ACN,1.33,1.3,bmo
2016-12-21,ACN,1.58,1.49,bmo
2016-09-29,ACN,1.31,1.3,bmo
2016-06-23,ACN,1.41,1.41,bmo
2016-03-24,ACN,1.34,1.18,bmo
2015-12-17,ACN,1.28,1.32,bmo
2015-09-24,ACN,1.15,1.12,bmo
2015-06-25,ACN,1.3,1.23,bmo
2015-03-26,ACN,1.08,1.07,bmo
2014-12-18,ACN,1.29,1.2,bmo
2014-09-24,ACN,1.08,1.1,bmo
2014-06-26,ACN,1.26,1.21,bmo
2014-03-27,ACN,1.03,1.04,bmo
2013-12-19,ACN,1.13,1.09,bmo
2013-09-26,ACN,1.01,1.01,amc
2013-06-27,ACN,1.14,1.13,amc
2013-03-28,ACN,1.0,0.97,bmo
2012-12-19,ACN,1.06,1.04,amc
2012-09-27,ACN,0.88,0.88,amc
2012-06-28,ACN,1.03,0.99,amc
2012-03-22,ACN,0.97,0.86,amc
2021-11-02,ACT,0.84,0.8,bmo
2021-11-10,ACVA,-0.16,-0.17,amc
2021-08-11,ACVA,-0.06,-0.16,amc
2021-05-13,ACVA,-0.51,-0.68,amc
2021-12-16,ADBE,3.2,3.2,bmo
2021-09-21,ADBE,2.65,2.52,bmo
2021-06-17,ADBE,3.03,2.81,amc
2021-03-23,ADBE,3.14,2.79,amc
2020-12-10,ADBE,2.42,2.2,bmo
2020-09-15,ADBE,2.57,2.41,amc
2020-06-11,ADBE,2.45,2.33,amc
2020-03-12,ADBE,2.27,2.23,amc
2019-12-12,ADBE,2.29,2.26,amc
2019-09-17,ADBE,2.05,1.97,amc
2019-06-18,ADBE,1.83,1.78,amc
2019-03-14,ADBE,1.71,1.62,amc
2018-12-13,ADBE,1.83,1.88,amc
2018-09-13,ADBE,1.73,1.69,amc
2018-06-14,ADBE,1.66,1.54,amc
2018-03-15,ADBE,1.55,1.44,amc
2017-12-14,ADBE,1.26,1.16,amc
2017-09-19,ADBE,1.1,1.01,amc
2017-06-20,ADBE,1.02,0.95,amc
2017-03-16,ADBE,0.94,0.87,amc
2016-12-15,ADBE,0.9,0.86,amc
2016-09-20,ADBE,0.75,0.72,amc
2016-06-21,ADBE,0.71,0.68,amc
2016-03-17,ADBE,0.66,0.61,amc
2015-12-10,ADBE,0.62,0.6,amc
2015-09-17,ADBE,0.54,0.5,amc
2015-06-16,ADBE,0.48,0.45,amc
2015-03-17,ADBE,0.44,0.39,amc
2014-12-11,ADBE,0.36,0.3,amc
2014-09-16,ADBE,0.28,0.26,amc
2014-06-17,ADBE,0.37,0.3,amc
2014-03-18,ADBE,0.3,0.25,amc
2013-12-12,ADBE,0.32,0.32,amc
2013-09-17,ADBE,0.32,0.34,amc
2013-06-18,ADBE,0.36,0.34,amc
2013-03-19,ADBE,0.35,0.31,amc
2012-12-13,ADBE,0.61,0.57,amc
2012-09-19,ADBE,0.58,0.58,amc
2012-06-19,ADBE,0.6,0.59,amc
2012-03-19,ADBE,0.57,0.57,amc
2021-11-01,ADC,0.89,0.89,amc
2021-07-26,ADC,0.89,0.88,amc
2021-05-03,ADC,0.48,0.46,amc
2021-02-18,ADC,0.42,0.4,amc
2020-10-19,ADC,0.39,0.42,amc
2020-07-20,ADC,0.47,0.39,amc
2020-04-20,ADC,0.46,0.45,amc
2020-02-20,ADC,0.52,0.47,amc
2019-10-21,ADC,0.48,0.42,amc
2019-07-22,ADC,0.45,0.41,amc
2019-04-22,ADC,0.48,0.43,amc
2019-02-21,ADC,0.37,0.37,amc
2018-10-22,ADC,0.48,0.38,amc
2018-07-23,ADC,0.41,0.38,amc
2018-04-23,ADC,0.53,0.41,amc
2018-02-22,ADC,0.53,0.39,amc
2017-10-23,ADC,0.42,0.41,amc
2017-07-24,ADC,0.56,0.39,amc
2017-04-24,ADC,0.56,0.39,amc
2017-02-23,ADC,0.5,0.38,amc
2016-10-24,ADC,0.61,0.39,amc
2016-07-25,ADC,0.48,0.37,amc
2016-04-25,ADC,0.36,0.44,amc
2016-03-03,ADC,0.41,0.33,amc
2015-10-26,ADC,0.81,0.37,amc
2015-07-27,ADC,0.58,0.39,amc
2015-04-27,ADC,0.37,0.38,amc
2015-02-23,ADC,0.36,0.35,amc
2014-10-27,ADC,0.33,0.39,amc
2014-07-28,ADC,0.37,0.37,amc
2014-04-28,ADC,0.37,0.37,amc
2014-02-24,ADC,0.4,0.4,amc
2013-10-28,ADC,0.38,0.36,amc
2013-07-29,ADC,0.34,0.36,amc
2013-04-29,ADC,0.41,0.35,amc
2013-02-27,ADC,0.41,0.37,amc
2012-10-29,ADC,0.35,0.35,amc
2012-07-26,ADC,0.34,0.35,bmo
2012-04-26,ADC,0.35,0.33,bmo
2012-02-29,ADC,0.32,0.28,bmo
2021-11-02,ADCT,-0.93,-1.16,bmo
2021-08-03,ADCT,-0.95,-0.84,bmo
2021-05-06,ADCT,-0.67,-0.9,bmo
2021-03-18,ADCT,-0.73,-0.38,bmo
2020-11-12,ADCT,-0.77,-0.81,bmo
2020-08-18,ADCT,-0.73,-0.65,bmo
2021-11-15,ADGI,-0.98,-0.68,bmo
2021-09-20,ADGI,-0.18,-0.98,bmo
