date,symbol,actualEarningResult,estimatedEarning
2020-05-07,DFIN,0.21,0.07
2020-05-07,PDEX,0.3,0.22
2020-05-07,KDSKF,1.24,1.05
2020-05-07,DRNA,-0.31,0.27
2020-05-07,TTD,0.9,0.42
2020-05-07,DNLI,-0.55,-0.57
2020-05-07,DLR,0.9,0.34
2020-05-07,DHC,0.04,-0.08
2020-05-07,DHCNL,0.04,-0.08
2020-05-07,DEI,0.15,0.06
2020-05-07,DGII,0.07,0.06
2020-05-07,DLR-PL,0.9,0.34
2020-05-07,KTOS,0.09,0.07
2020-05-07,DSKE,-0.29,-0.07
2020-05-07,NXE,-0.03,-0.03
2020-05-07,GDEN,-1.17,-0.31
2020-05-07,LYV,-0.94,-0.97
2020-05-07,LAUR,0.47,-0.45
2020-05-07,EVH,-0.14,-0.13
2020-05-07,ETTX,-1.15,-1
2020-05-07,ENR,0.37,0.36
2020-05-07,ENV,0.57,0.45
2020-05-07,EOG,0.55,0.66
2020-05-07,EPAM,1.43,1.4
2020-05-07,EQH-PA,1.08,1.11
2020-05-07,EQH,1.08,1.11
2020-05-07,ENRFF,0.42,0.3
2020-05-07,UEIC,0.81,0.83
2020-05-07,EFC-PA,0.46,-0.34
2020-05-07,FET,-0.2,-0.1
2020-05-07,ENB,0.83,0.74
2020-05-07,ENLC,0.14,0.05
2020-05-07,XEL,0.56,0.6
2020-05-07,EXLS,0.81,0.75
2020-05-07,SVRGF,-3.03,0.11
2020-05-07,EDRVF,0.07,0.06
2020-05-07,NRG,0.53,0.49
2020-05-07,MRAM,-0.05,-0.08
2020-05-07,ECOL,0.12,0.17
2020-05-07,ENR-PA,0.37,0.36
2020-05-07,ELOX,-0.35,-0.3
2020-05-07,BRSP,0.09,0.29
2020-05-07,ENDP,0.95,0.55
2020-05-07,EPIX,-0.45,-0.22
2020-05-07,EURN,1.05,0.87
2020-05-07,ESTA,-0.79,-0.31
2020-05-07,EFC,0.46,-0.34
2020-05-07,EDIT,-0.69,-0.79
2020-05-07,NINE,-0.51,-0.37
2020-05-07,NSIT,1.3,1.14
2020-05-07,PDCE,-8.07,-0.01
2020-05-07,PFSI,3.73,2.79
2020-05-07,FLXN,-0.95,-1
2020-05-07,FPI-PB,-0.09,-0.1
2020-05-07,FPI,-0.09,-0.1
2020-05-07,FPRX,-0.57,-0.67
2020-05-07,FSLR,0.85,0.27
2020-05-07,FGEN,-0.89,-0.39
2020-05-07,FISV,0.99,0.99
2020-05-07,GDIFF,0.2,0.17
2020-05-07,FORR,0.37,0.1
2020-05-07,FRGI,-0.11,0.01
2020-05-07,NOMD,0.33,0.3
2020-05-07,FWONA,-1.48,-0.8
2020-05-07,FOCS,0.74,0.67
2020-05-07,FIS,1.28,1.28
2020-05-07,THS,0.37,0.33
2020-05-07,FFG,0.79,0.85
2020-05-07,FVRR,-0.08,-0.13
2020-05-07,FLEX,0.28,0.24
2020-05-07,FLT,3,2.83
2020-05-07,FNKO,-0.04,-0.07
2020-05-07,FWONK,-1.48,-0.75
2020-05-07,Z,-0.25,-0.38
2020-05-07,MSUXF,12.64,20.74
2020-05-07,MDU,0.13,0.22
2020-05-07,IBIBF,0.15,0.13
2020-05-07,GLIBP,-5.99,-0.24
2020-05-07,GLOG,0.15,0.08
2020-05-07,GLOP-PC,0.42,0.4
2020-05-07,HCI,0.54,0.77
2020-05-07,GLOG-PA,0.15,0.08
2020-05-07,GBLIZ,0.7,0.65
2020-05-07,GH,-0.29,-0.39
2020-05-07,GMED,0.29,0.38
2020-05-07,GSS,-0.01,0.04
2020-05-07,GTN-A,0.4,0.39
2020-05-07,GTN,0.4,0.39
2020-05-07,LHCG,0.75,0.69
2020-05-07,NFYEF,-0.01,0.12
2020-05-07,ZG,-0.25,-0.35
2020-05-07,SERV,0.08,0.18
2020-05-07,SPAR,0.32,0.25
2020-05-07,GAU,0.1,0.05
2020-05-07,THRM,0.51,0.46
2020-05-07,NVEE,0.84,0.86
2020-05-07,NGS,-0.06,-0.09
2020-05-07,NMRK,0.09,0.23
2020-05-07,PENN,-5.26,-0.09
2020-05-07,IT,1.2,0.32
2020-05-07,FTMNF,-0.01,0.03
2020-05-07,GRTS,-0.71,-0.73
2020-05-07,GBLI,0.7,0.65
2020-05-07,SNCAF,-0.02,0.25
2020-05-07,WPG,0.02,-0.07
2020-05-07,PRAA,0.42,0.23
2020-05-07,SAND,0.02,0.02
2020-05-07,SHYF,0.32,0.25
2020-05-07,GPRO,-0.34,-0.35
2020-05-07,GSAT,-0.02,-0.02
2020-05-07,TMX,0.08,0.18
2020-05-07,WPG-PI,0.02,-0.07
2020-05-07,WLDN,-0.13,0.31
2020-05-07,SWX,1.31,1.57
2020-05-07,GLOP,0.42,0.4
2020-05-07,GSIT,-0.16,-0.16
2020-05-07,GUYFF,-0.05,-0.01
2020-05-07,GLIBA,-5.99,-0.24
2020-05-07,AKG,0.1,0.05
2020-05-07,YETI,0.11,0.07
2020-05-07,MGTX,-0.43,-0.48
2020-05-07,KOP,0.47,0.51
2020-05-07,HNGR,-0.28,-0.22
2020-05-07,KDMN,-0.19,-0.14
2020-05-07,POST,0.65,0.89
2020-05-07,HLF,0.83,0.59
2020-05-07,HLT,0.74,0.55
2020-05-07,TRHC,0.01,-0.05
2020-05-07,PEB-PF,0.26,0.35
2020-05-07,VVNT,-0.78,-0.43
2020-05-07,FIXX,-0.78,-0.68
2020-05-07,LAZY,0.14,0.24
2020-05-07,SRTS,-0.22,-0.07
2020-05-07,SAIL,0.04,-0.03
2020-05-07,RHP,-0.85,0.03
2020-05-07,PEB,0.26,0.35
2020-05-07,PARR,-0.57,-0.53
2020-05-07,HII,4.23,4.52
2020-05-07,HESM,0.35,0.41
2020-05-07,RDUS,-0.81,-0.68
2020-05-07,WTRH,-0.03,-0.03
2020-05-07,EYE,0.28,0.14
2020-05-07,MOSC-UN,-0.78,-0.45
2020-05-07,ZYME,-0.64,-1.07
2020-05-07,SNSS,-0.5,-0.7
2020-05-07,SNDX,-0.56,-0.51
2020-05-07,SRCL,0.52,0.57
2020-05-07,VRCA,-0.39,-0.38
2020-05-07,WRI-PF,0.41,0.23
2020-05-07,TNAV,0.03,-0.04
2020-05-07,OPGN,-0.53,-0.39
2020-05-07,ONEW,0.18,0.21
2020-05-07,OPTN,-0.63,-0.65
2020-05-07,OTIC,-0.38,-0.36
2020-05-07,OVID,-0.37,-0.33
2020-05-07,QLYS,0.65,0.6
2020-05-07,RPD,-0.09,-0.1
2020-05-07,UMH,-1.04,-0.07
2020-05-07,TACT,-0.13,-0.08
2020-05-07,XERS,-0.89,-0.89
2020-05-07,MNTX,0.08,-0.02
2020-05-07,MRTX,-2.02,-1.66
2020-05-07,TCDA,-1.49,-1.4
2020-05-07,RMNI,0.11,0.05
2020-05-07,MEIP,-0.04,-0.14
2020-05-07,MGA,0.86,0.8
2020-05-07,MD,0.32,0.54
2020-05-07,INVE,-0.13,-0.12
2020-05-07,IRTC,-0.34,-0.59
2020-05-07,KRTX,-0.33,-0.41
2020-05-07,LPTH,0.03,0.01
2020-05-07,LUNA,0.03,0.03
2020-05-07,OTRK,-0.45,-0.43
2020-05-07,CTOS,-0.33,-0.06
2020-05-07,LMRK,-0.18,0.09
2020-05-07,MMI,0.33,0.31
2020-05-07,NSTG,-1.04,-0.5
2020-05-07,NVCN,-0.38,-0.55
2020-05-07,NXTC,0.33,-0.44
2020-05-07,MMS,0.43,0.82
2020-05-07,MN,0.02,0.04
2020-05-07,MRNA,-0.35,-0.35
2020-05-07,NH,-0.06,-0.06
2020-05-07,SAGE,-2.44,-3.14
2020-05-07,MGTA,-0.51,-0.59
2020-05-07,PLUG,-0.12,-0.1
2020-05-07,PMT-PB,-5.99,-0.88
2020-05-07,RVNC,-1.15,-0.9
2020-05-07,SRRA,-3.14,-2.74
2020-05-07,STMP,1.32,0.98
2020-05-07,SUNW,-0.6,-0.07
2020-05-07,SYNA,1.49,1.41
2020-05-07,SPPI,-0.36,-0.35
2020-05-07,TRVI,-0.48,-0.44
2020-05-07,VECO,0.22,0.06
2020-05-07,VSTM,-0.35,-0.22
2020-05-07,WEX,1.81,2.05
2020-05-07,YELP,-0.22,-0.11
2020-05-07,MCHP,1.46,1.35
2020-05-07,PFNX,-0.31,-0.24
2020-05-07,PGNX,-0.19,-0.22
2020-05-07,POWI,0.38,0.33
2020-05-07,VIACA,1.13,0.96
2020-05-07,TORC,-1.33,-2.36
2020-05-07,SKYW,0.59,0.91
2020-05-07,UMH-PD,-1.04,-0.07
2020-05-07,UTI,0.18,-0.01
2020-05-07,VIAC,1.13,0.96
2020-05-07,UBER,-1.7,-0.88
2020-05-07,OLP,0.39,0.18
2020-05-07,OVV,0.1,0.16
2020-05-07,PAYS,0.05,0.05
2020-05-07,PRFT,0.51,0.5
2020-05-07,OMCL,0.66,0.53
2020-05-07,PETQ,0.2,0.16
2020-05-07,PLPRF,-0.31,-0.14
2020-05-07,PMT,-5.99,-0.88
2020-05-07,NTLA,-0.63,-0.42
2020-05-07,NXRT,1.08,0.43
2020-05-07,MCRB,-0.28,-0.28
2020-05-07,MNPR,-0.1,-0.11
2020-05-07,MGEN,-0.18,-0.19
2020-05-07,IHRT,-11.6,-0.25
2020-05-07,LSI,0.78,0.82
2020-05-07,XFOR,-0.56,-0.8
2020-05-07,XNCR,-0.14,-0.38
2020-05-07,KALA,-0.54,-0.51
2020-05-07,OTRKP,-0.45,-0.43
2020-05-07,NNI,-1.01,0.49
2020-05-07,TRVN,-0.06,-0.06
2020-05-07,TRUE,0.04,-0.02
2020-05-07,SWIR,-0.41,-0.19
2020-05-07,TTPH,-1.31,-1.63
2020-05-07,WRI,0.41,0.23
2020-05-07,ZIOP,-0.09,-0.08
2020-05-07,ROKU,-0.45,-0.45
2020-05-07,PHTCF,31.76,33.15
2020-05-07,MDGL,-2.34,-1.94
2020-05-07,PTGX,-0.72,-0.69
2020-05-07,PWR,0.47,0.46
2020-05-07,RGNX,-1.08,-0.87
2020-05-07,RWT,-8.28,0.27
2020-05-07,USAK,-0.26,-0.32
2020-05-07,SREV,-0.02,-0.02
2020-05-07,VHI,0.84,0.72
2020-05-07,VSLR,-0.32,-0.09
2020-05-07,VSTO,0.11,0.06
2020-05-07,TCX,0.26,0.27
2020-05-07,NTCT,0.5,0.47
2020-05-07,NBY,-0.06,-0.07
2020-05-07,PFSW,0.05,-0.04
2020-05-07,IPPLF,0.21,0.22
2020-05-07,SEEL,-0.14,-0.22
2020-05-07,PCTI,0.01,0.01
2020-05-07,MIRM,-0.86,-0.82
2020-05-07,MNTA,-0.34,-0.48
2020-05-07,PFPT,0.38,0.27
2020-05-07,PSNL,-0.29,-0.25
2020-05-07,MVIS,-0.04,-0.04
2020-05-07,MSIXF,0.56,0.19
2020-05-07,MTD,4,3.89
2020-05-07,MSI,1.49,1.28
2020-05-07,LQDT,-0.1,-0.11
2020-05-07,KZR,-0.3,-0.37
2020-05-07,UPLD,0.72,0.5
2020-05-07,TEVA,0.76,0.59
2020-05-07,TGNA,0.43,0.38
2020-05-07,YMAB,-0.66,-0.62
2020-05-07,STLJF,0.41,0.44
2020-05-07,SVRA,-0.27,-0.28
2020-05-07,SYRS,-0.39,-0.43
2020-05-07,AGS,-0.41,-0.09
2020-05-07,IIIV,0.2,0.18
2020-05-07,INSW,1.49,1.46
2020-05-07,IMRA,-4.31,-0.73
2020-05-07,TWI,-0.42,-0.18
2020-05-07,KRP,-1.29,0.01
2020-05-07,FINMY,-0.1,0.02
2020-05-07,LIN,1.89,1.84
2020-05-07,SHLX,0.36,0.42
2020-05-07,FINMF,-0.1,0.02
2020-05-07,LGRVF,0.7,0.71
2020-05-07,LXP,0.06,0.03
2020-05-07,LXP-PC,0.06,0.03
2020-05-07,TPRE,-1.99,-2.1
2020-05-07,SRLP,1.95,1.15
2020-05-07,SPH,1.23,1.63
2020-05-07,VNRX,-0.14,-0.1
2020-05-07,URGN,-1.79,-1.62
2020-05-07,VEON,0.06,0.06
2020-05-07,OUKPY,0.05,0.05
2020-05-07,OUKPF,0.05,0.05
2020-05-07,NKTR,-0.78,-0.77
2020-05-07,MXTOF,0.47,0.43
2020-05-07,PRQR,-0.32,-0.34
2020-05-07,ODJAF,-0.06,-0.03
2020-05-07,ORTX,-0.51,-0.51
2020-05-07,PMMAF,0.24,0.3
2020-05-07,DOC,0.07,0.07
2020-05-07,WSR,0.04,-0.02
2020-05-07,INRLF,-0.01,-0.1
2020-05-07,SPIZF,1.12,1.59
2020-05-07,SGBAF,0.09,0.1
2020-05-08,SPRBF,1.58,1.71
2020-05-07,MNTV,-0.03,-0.04
2020-05-08,SRMGF,1.26,1.23
2020-05-08,PCELF,0.16,-0.26
2020-05-08,KPLUF,0.13,0.13
2020-05-08,JGHAF,0.32,0.33
2020-05-08,LAC,-0.15,-0.09
2020-05-08,NSKFF,1.04,1.01
2020-05-08,AXSM,-0.88,-0.62
2020-05-08,ATH-PC,-0.6,0.06
2020-05-08,ATTO,-0.25,0.18
2020-05-08,AMRS,-0.56,-0.19
2020-05-08,SMAWF,0.8,1.14
2020-05-08,AVA,0.72,0.65
2020-05-08,AXL,0.2,-0.08
2020-05-08,ABR,-0.54,-0.05
2020-05-08,ACRE,0.32,0.34
2020-05-08,ABEV,0.02,0.03
2020-05-08,TYIBF,0.33,0.54
2020-05-08,ATNM,-0.9,-1.2
2020-05-08,RNMBF,0.3,0.37
2020-05-08,STECF,1.82,0.25
2020-05-08,APELF,-45.25,0.11
2020-05-08,ARLP,-1.14,0.13
2020-05-08,ATH,-0.6,0.06
2020-05-08,ATH-PB,-0.6,0.06
2020-05-08,ELKEF,0.43,-0.05
2020-05-08,ABR-PC,-0.54,-0.05
2020-05-08,VIVO,0.23,0.08
2020-05-08,CLSD,-0.07,-0.11
2020-05-08,BR,1.67,1.72
2020-05-08,IBP,0.78,0.62
2020-05-08,TWNK,0.14,0.13
2020-05-08,STBFF,41.18,46.17
2020-05-08,BATRA,0.87,-0.81
2020-05-08,RIOT,-0.15,-0.19
2020-05-08,BPMP,0.39,0.38
2020-05-08,BXRX,-4.03,-1.79
2020-05-08,BIP,0.13,0.19
2020-05-08,TWNKW,0.14,0.13
2020-05-08,PVBC,0.07,0.15
2020-05-08,SEBNF,4.57,5.11
2020-05-08,ONCY,0.01,-0.19
2020-05-08,BATRK,-0.69,-0.92
2020-05-08,BWEN,0.06,0.02
2020-05-08,BIP-PA,0.13,0.19
2020-05-08,NWHM,-0.05,-0.1
2020-05-08,NWN,1.58,1.57
2020-05-08,RLH,-0.32,-0.32
2020-05-08,SSP,-0.15,-0.09
2020-05-08,HOCPF,53.16,100.6
2020-05-08,HSC,0.16,0.02
2020-05-08,LPL,-0.23,-0.45
2020-05-08,DQJCF,14.95,4.34
2020-05-08,OCN,-0.9,-6.07
2020-05-08,CCU,0.17,0.26
2020-05-08,PIAGF,0.01,0.02
2020-05-08,INAPQ,-0.88,-0.83
2020-05-08,EXK,-0.11,-0.03
2020-05-08,CRON,0.2,-0.05
2020-05-08,CATM,0.42,0.38
2020-05-08,LEA,2.05,1.49
2020-05-08,HMSY,0.32,0.25
2020-05-08,MRCC,0.33,0.35
2020-05-08,SABRP,-0.29,-0.35
2020-05-08,ITOCF,50.19,49.15
2020-05-08,SACH,0.1,0.07
2020-05-08,UFS,0.09,-0.21
2020-05-08,SUMCF,29.01,21.69
2020-05-08,NISTF,-80.51,-83
2020-05-08,PNW,0.27,0.16
2020-05-08,NJR,1.12,1.48
2020-05-08,PPL,0.67,0.71
2020-05-08,MDOMF,8.12,-4.33
2020-05-08,SABR,-0.29,-0.35
2020-05-08,MSBHF,107.46,21.38
2020-05-08,CARR,0.35,0.33
2020-05-08,CCOEF,27.02,47.04
2020-05-08,INTT,-0.08,-0.09
2020-05-08,CVSI,-0.05,-0.03
2020-05-08,GTT,-1.45,-0.28
2020-05-08,LIOPF,46.64,32.08
2020-05-08,KIM-PM,0.19,0.18
2020-05-08,VEMLF,0.21,0.3
2020-05-08,ROAD,0.03,0.06
2020-05-08,RICOF,-2.65,19.57
2020-05-08,OFS,0.3,0.32
2020-05-08,KIM,0.19,0.18
2020-05-08,CEPU,0.1,0.02
2020-05-08,CRNX,-0.71,-0.63
2020-05-08,SSUMF,-32.02,-17.99
2020-05-08,CVM,-0.25,-0.16
2020-05-08,EXC,0.87,0.85
2020-05-08,CLNY-PJ,-0.76,-0.14
2020-05-08,ERF,0.01,0.03
2020-05-08,OFSSG,0.3,0.32
2020-05-08,DS-PD,-0.28,-0.22
2020-05-08,DIIBF,-0.42,-0.15
2020-05-08,XRAY,0.43,0.39
2020-05-08,DS,-0.28,-0.22
2020-05-08,DSECF,7.45,8.05
2020-05-08,DSSI,1.12,0.83
2020-05-08,GRFFF,0.57,0.6
2020-05-08,DXPE,0.31,0.2
2020-05-08,SEAS,-0.72,-0.7
2020-05-08,ESNT,1.52,1.44
2020-05-08,EVTC,0.46,0.46
2020-05-08,EIDX,-0.6,-0.53
2020-05-08,HEES,0.3,0.35
2020-05-08,IEP,-6.34,-0.79
2020-05-08,URG,-0.02,-0.01
2020-05-08,NBL,0.18,0.03
2020-05-08,SXC,0.05,0.11
2020-05-08,EVOP,0.11,0.08
2020-05-08,IGIFF,0.68,0.71
2020-05-08,FLY,1.24,1.45
2020-05-08,SNR,0.06,-0.12
2020-05-08,WMGI,-0.03,0.07
2020-05-08,RUTH,0.09,0.29
2020-05-08,GTYH,-0.14,-0.07
2020-05-08,VGR,-0.03,0.06
2020-05-08,LSXMA,0.57,0.44
2020-05-08,LSXMK,0.56,0.49
2020-05-08,WTM,-40.54,-29
2020-05-08,INGVF,0.17,0.11
2020-05-08,GLP,0.05,0.12
2020-05-08,HRNNF,0.38,0.39
2020-05-08,NRSCF,-9.6,11
2020-05-08,SHO,-0.75,-0.03
2020-05-08,OUT,0.04,0.01
2020-05-08,TGLS,0.1,0.14
2020-05-08,TILE,0.32,0.21
2020-05-08,UI,1.61,1.33
2020-05-08,OFIX,0.09,0.06
2020-05-08,SUP,-0.25,-0.17
2020-05-08,DBRG,-0.76,-0.14
2020-05-08,RNET,0.04,-0.48
2020-05-08,MNBEF,26.3,27.47
2020-05-08,IMUX,-0.79,-0.95
2020-05-08,SII,0.1,0.23
2020-05-11,ETD,0.02,0.02
2020-05-08,NP,1.12,0.9
2020-05-08,SPRO,-1.22,-1.25
2020-05-08,SR-PA,2.75,2.95
2020-05-08,TEN,-0.31,-0.9
2020-05-08,INTEQ,-0.88,-0.83
2020-05-08,LSDAF,3.31,2.3
2020-05-08,TRIP,0.07,0.19
2020-05-08,SPOXF,0.01,0.02
2020-05-08,SWCH,-0.01,0.04
2020-05-08,SR,2.75,2.95
2020-05-08,MRSN,-0.35,-0.37
2020-05-08,ORGS,-0.39,-0.2
2020-05-08,VTR,1.26,0.22
2020-05-08,OCUL,-0.41,-0.37
2020-05-08,OIIM,-0.06,-0.06
2020-05-08,PLYM,-0.53,-0.43
2020-05-08,KPTSF,0.18,0.17
2020-05-08,SYBX,-0.46,-0.43
2020-05-08,NBLX,1.07,0.56
2020-05-08,SMLP,-0.03,0.05
2020-05-08,PIHLF,0.1,0.11
2020-05-08,TSYRF,0.07,0.25
2020-05-09,IBN,0.05,0.15
2020-05-09,SCU,-0.01,0.41
2020-05-09,ON,0.1,0.15
2020-05-09,PTPKF,11.82,12.62
2020-05-10,AYAAF,0.29,0.53
2020-05-10,BRFS,-0.01,0.01
2020-05-10,KAKKF,-213.93,-146.39
2020-05-11,TXG,-0.22,-0.13
2020-05-11,STAF,-0.37,-0.28
2020-05-11,UAA,-0.34,-0.18
2020-05-11,NSA-PA,0.06,0.15
2020-05-11,ACRX,-0.2,-0.17
2020-05-11,AMN,0.79,0.78
2020-05-11,ANDHF,0.22,0.19
2020-05-11,ASLN,-0.1,-0.08
2020-05-11,ATXI,-0.08,-0.17
2020-05-11,AVD,0.02,0.01
2020-05-11,YPF,0.26,-0.3
2020-05-11,ASBRF,18.2,39.63
2020-05-11,QSCGF,-0.04,-0.05
2020-05-11,ABUS,-0.25,-0.31
2020-05-11,AEE,0.59,0.7
2020-05-11,RAIL,-1.3,-0.81
2020-05-11,AMAG,-0.3,-0.03
2020-05-11,APEI,0.16,0.17
2020-05-11,APTS,-4.44,-0.76
2020-05-11,ARLO,-0.34,-0.35
2020-05-11,ATEC,-0.33,-0.2
2020-05-11,AFGD,1.88,1.85
2020-05-11,AI,0.17,-0.55
2020-05-11,AMRX,0.2,0.09
2020-05-11,AN,0.91,0.66
2020-05-11,NOG,0.4,0.34
2020-05-11,LBTSF,0.27,0.16
2020-05-11,ATUSF,0.08,0.07
2020-05-11,AVYA,0.54,0.53
2020-05-11,AFG,1.88,1.85
2020-05-11,AGM,1.87,2.24
2020-05-11,AIW,0.17,-0.55
2020-05-11,AMCR,0.15,0.16
2020-05-11,AMBC,-5.75,-0.53
2020-05-11,AXLA,-0.65,-0.86
2020-05-11,ALLK,-0.57,-0.58
2020-05-11,ALRN,-0.24,-0.2
2020-05-11,AESE,-0.37,-0.16
2020-05-11,AGM-PF,1.87,2.24
2020-05-11,UA,-0.34,-0.21
2020-05-11,XLRN,-0.95,-0.86
2020-05-11,MESA,0.05,-0.01
2020-05-11,AIMT,-1.34,-1.18
2020-05-11,ASRT,0.1,-0.08
2020-05-11,AGM-PE,1.87,2.24
2020-05-11,AOTVF,-0.01,-0.01
2020-05-11,APLT,-0.59,-0.82
2020-05-11,AKRX,0.36,-0.09
2020-05-11,ATCX,-3.91,-0.18
2020-05-11,NSA,0.06,0.15
2020-05-11,ALSWF,0.05,0.04
2020-05-11,ARA,-0.29,-0.22
2020-05-11,APYX,-0.06,-0.25
2020-05-11,AVDL,-0.02,-0.24
2020-05-11,AKRXQ,0.36,-0.09
2020-05-11,ADES,-0.11,0.62
2020-05-11,AGFS,-0.08,-0.15
2020-05-11,AGM-PD,1.87,2.24
2020-05-11,AHKSF,0.1,20.45
2020-05-11,LEGIF,1,1.3
2020-05-11,PRBZF,0.53,0.49
2020-05-11,BRTHF,30.79,19.5
2020-05-11,BSTC,0.61,0.76
2020-05-11,FCBC,0.5,0.5
2020-05-11,BLUE,-3.64,-4.01
2020-05-11,BSGM,-0.46,-0.24
2020-05-11,GRBK,0.31,0.24
2020-05-11,PLSE,-0.57,-0.47
2020-05-11,SZKBF,10.06,11.39
2020-05-11,TCPC,0.38,0.37
2020-05-11,MBRX,-0.02,-0.1
2020-05-11,BHF,2.01,1.66
2020-05-11,EVLO,-0.71,-0.73
2020-05-11,GBDCR,0.33,0.32
2020-05-11,MBIO,-0.28,-0.31
2020-05-11,SESN,0.31,-0.09
2020-05-11,BHFAP,2.01,1.66
2020-05-11,GSBD,0.45,0.47
2020-05-11,BLPH,-1.08,-0.75
2020-05-11,BRG-PD,-0.7,-0.53
2020-05-11,BRMK,0.21,0.24
2020-05-11,FBIOP,-0.19,-0.23
2020-05-11,BVH,-1.55,-0.07
2020-05-11,UMRX,-0.2,-0.31
2020-05-11,BBX,-1.55,-0.07
2020-05-11,FBM,0.22,0.13
2020-05-11,GBDC,0.33,0.32
2020-05-11,CHBAF,9.52,8.26
2020-05-11,BRG,-0.7,-0.53
2020-05-11,MBII,-0.05,-0.04
2020-05-11,MTNB,-0.03,-0.03
2020-05-11,ZBH,1.7,1.38
2020-05-11,STRO,-0.84,-0.69
2020-05-11,BE,-0.34,-0.37
2020-05-11,CSTL,0.03,-0.15
2020-05-11,FBIO,-0.19,-0.23
2020-05-11,BGNE,-4.7,-4.85
2020-05-11,ICMB,0.25,0.27
2020-05-08,TPST,-0.65,-0.67
2020-05-11,BRDCF,27.66,79.34
2020-05-11,CHKAQ,-57.42,-15.91
2020-05-11,CPE,1.2,1.19
2020-05-11,OMER,-0.53,-0.34
2020-05-11,PACK,-0.05,-0.02
2020-05-11,PSEC,0.19,0.14
2020-05-11,MIELF,28.96,21.81
2020-05-11,CDXC,-0.1,-0.11
2020-05-11,CEVA,0.11,0.05
2020-05-11,CHH,0.76,0.71
2020-05-11,CLDT,-0.59,-0.22
2020-05-11,DRH,-0.17,-0.07
2020-05-11,CLPR,-0.02,-0.01
2020-05-11,LTHM,0.02,0.04
2020-05-11,MAC,0.05,0.02
2020-05-11,CRMD,-0.21,-0.23
2020-05-11,CABO,12.05,9.19
2020-05-11,CASI,-0.09,-0.11
2020-05-11,CBT,0.77,0.69
2020-05-11,EXTN,-0.52,-0.36
2020-05-11,GSV,-0.01,-0.01
2020-05-11,ECPG,-0.19,0.94
2020-05-11,ETR,1.14,0.93
2020-05-11,CRBP,-0.43,-0.4
2020-05-11,CAMT,0.09,0.11
2020-05-11,CARA,-0.62,-0.62
2020-05-11,CFMS,-0.14,-0.1
2020-05-11,GO,0.36,0.29
2020-05-11,CHK,-57.42,-15.91
2020-05-11,CLR,-0.08,-0.03
2020-05-11,CLSK,-1.13,-1.06
2020-05-11,CLF,-0.19,-0.16
2020-05-11,CMCTP,-0.46,-0.56
2020-05-11,KYYHF,-24.42,31.18
2020-05-11,MSGS,-4.92,0.7
2020-05-11,OSGSF,16.8,34.61
2020-05-11,SCPL,0.19,0.22
2020-05-11,PNNT,0.15,0.16
2020-05-11,QUIK,-0.37,-0.29
2020-05-11,SKT,-0.3,0.18
2020-05-11,SGIOY,100.02,112.46
2020-05-11,VRRM,0.04,0.01
2020-05-11,GARS,0.15,0.15
2020-05-11,MSGS-WI,-4.92,0.7
2020-05-11,DRH-PA,-0.17,-0.07
2020-05-11,RC,0.01,0.37
2020-05-11,ROHCF,41.17,33.6
2020-05-11,RPAY,0.17,0.14
2020-05-11,VCTR,0.92,0.89
2020-05-11,OPHLY,15.93,17.21
2020-05-11,OPHLF,15.93,17.21
2020-05-11,NCRBF,43.88,117.51
2020-05-11,HCFT,0.09,0.08
2020-05-11,DRRX,-0.05,-0.04
2020-05-11,GPX,-0.08,0.09
2020-05-11,CAH,1.62,1.43
2020-05-11,CBAY,-0.19,-0.3
2020-05-11,CCXI,-0.35,-0.3
2020-05-11,CEIX,0.09,0.56
2020-05-11,CHMI,0.47,0.01
2020-05-11,HNRG,-0.12,0.02
2020-05-11,GECC,0.25,0.24
2020-05-11,PFLT,0.3,0.29
2020-05-11,TKCBF,21.5,6.1
2020-05-11,SAOGF,43.45,32.09
2020-05-11,SGIOF,100.02,112.46
2020-05-11,MGY,-0.11,-0.08
2020-05-11,CCR,0.01,0.24
2020-05-11,CHMI-PB,0.47,0.01
2020-05-11,CHAPQ,0.23,0.15
2020-05-11,MCC,-1.6,-0.6
2020-05-11,CMLS,-0.36,0.05
2020-05-11,CPS,-2.16,-0.81
2020-05-11,CPRX,0.1,0.09
2020-05-11,CMCT,-0.46,-0.56
2020-05-11,FOE,0.26,0.12
2020-05-11,KWR,1.38,1.1
2020-05-11,GDOT,1.13,0.95
2020-05-11,HHC,-2.88,-0.17
2020-05-11,CSOD,0.23,0.24
2020-05-11,SCM,0.32,0.32
2020-05-11,SGMS,-1.69,-0.11
2020-05-11,PCYG,0.01,0.02
2020-05-11,VRS,1.52,0.5
2020-05-11,VUZI,-0.18,-0.16
2020-05-11,NFPDF,35.22,28.63
2020-05-11,KAMN,0.48,0.32
2020-05-11,CDLX,-0.26,-0.21
2020-05-11,CHAP,0.23,0.15
2020-05-11,CHK-PD,-57.42,-15.91
2020-05-11,SFBQF,7.82,11.66
2020-05-11,CTRA,-2.18,-1.61
2020-05-11,CLAR,0.09,0.13
2020-05-11,ELEEF,0.23,0.22
2020-05-11,IRIX,-0.12,-0.16
2020-05-11,CZR,-2.25,0.16
2020-05-11,DDOG,0.06,-0.01
2020-05-11,DIOD,0.46,0.48
2020-05-11,DFFN,-0.07,-0.08
2020-05-11,GDYN,0.04,0.06
2020-05-11,TME,0.66,0.63
